"Partida"	"Puerta seleccionada"	"Puerta descubierta"	"Realizacion de cambio"	"Puerta final"	"Ganancia obtenida"
"7502"	"7502"	"A"	"C"	"No"	"A"	"Cabra"
"7503"	"7503"	"C"	"B"	"Si"	"A"	"Coche"
"7504"	"7504"	"B"	"A"	"Si"	"C"	"Cabra"
"7505"	"7505"	"B"	"A"	"Si"	"C"	"Coche"
"7506"	"7506"	"A"	"B"	"Si"	"C"	"Coche"
"7507"	"7507"	"C"	"A"	"No"	"C"	"Coche"
"7508"	"7508"	"A"	"B"	"Si"	"C"	"Coche"
"7509"	"7509"	"B"	"C"	"No"	"B"	"Cabra"
"7510"	"7510"	"A"	"C"	"Si"	"B"	"Cabra"
"7511"	"7511"	"C"	"A"	"Si"	"B"	"Coche"
"7512"	"7512"	"C"	"A"	"No"	"C"	"Coche"
"7513"	"7513"	"C"	"B"	"Si"	"A"	"Coche"
"7514"	"7514"	"C"	"B"	"No"	"C"	"Cabra"
"7515"	"7515"	"C"	"A"	"Si"	"B"	"Coche"
"7516"	"7516"	"C"	"A"	"No"	"C"	"Cabra"
"7517"	"7517"	"C"	"A"	"Si"	"B"	"Coche"
"7518"	"7518"	"C"	"B"	"Si"	"A"	"Coche"
"7519"	"7519"	"C"	"B"	"No"	"C"	"Cabra"
"7520"	"7520"	"A"	"C"	"No"	"A"	"Coche"
"7521"	"7521"	"C"	"B"	"Si"	"A"	"Cabra"
"7522"	"7522"	"A"	"C"	"No"	"A"	"Cabra"
"7523"	"7523"	"B"	"C"	"No"	"B"	"Cabra"
"7524"	"7524"	"C"	"B"	"No"	"C"	"Cabra"
"7525"	"7525"	"A"	"C"	"No"	"A"	"Coche"
"7526"	"7526"	"A"	"C"	"Si"	"B"	"Cabra"
"7527"	"7527"	"B"	"C"	"Si"	"A"	"Coche"
"7528"	"7528"	"A"	"C"	"No"	"A"	"Cabra"
"7529"	"7529"	"C"	"B"	"Si"	"A"	"Coche"
"7530"	"7530"	"B"	"A"	"Si"	"C"	"Coche"
"7531"	"7531"	"B"	"C"	"No"	"B"	"Cabra"
"7532"	"7532"	"B"	"C"	"No"	"B"	"Cabra"
"7533"	"7533"	"C"	"A"	"Si"	"B"	"Coche"
"7534"	"7534"	"B"	"A"	"Si"	"C"	"Coche"
"7535"	"7535"	"C"	"B"	"No"	"C"	"Cabra"
"7536"	"7536"	"C"	"B"	"Si"	"A"	"Cabra"
"7537"	"7537"	"A"	"C"	"No"	"A"	"Cabra"
"7538"	"7538"	"B"	"C"	"Si"	"A"	"Coche"
"7539"	"7539"	"C"	"B"	"No"	"C"	"Cabra"
"7540"	"7540"	"A"	"C"	"Si"	"B"	"Coche"
"7541"	"7541"	"A"	"C"	"No"	"A"	"Coche"
"7542"	"7542"	"A"	"C"	"Si"	"B"	"Cabra"
"7543"	"7543"	"C"	"A"	"No"	"C"	"Coche"
"7544"	"7544"	"A"	"C"	"Si"	"B"	"Coche"
"7545"	"7545"	"B"	"A"	"No"	"B"	"Cabra"
"7546"	"7546"	"B"	"C"	"Si"	"A"	"Coche"
"7547"	"7547"	"B"	"A"	"No"	"B"	"Cabra"
"7548"	"7548"	"A"	"B"	"No"	"A"	"Cabra"
"7549"	"7549"	"A"	"B"	"No"	"A"	"Coche"
"7550"	"7550"	"C"	"B"	"No"	"C"	"Cabra"
"7551"	"7551"	"A"	"B"	"Si"	"C"	"Coche"
"7552"	"7552"	"A"	"B"	"No"	"A"	"Cabra"
"7553"	"7553"	"C"	"B"	"No"	"C"	"Coche"
"7554"	"7554"	"A"	"C"	"Si"	"B"	"Cabra"
"7555"	"7555"	"B"	"C"	"No"	"B"	"Coche"
"7556"	"7556"	"C"	"B"	"No"	"C"	"Cabra"
"7557"	"7557"	"B"	"C"	"No"	"B"	"Coche"
"7558"	"7558"	"C"	"A"	"Si"	"B"	"Coche"
"7559"	"7559"	"B"	"C"	"Si"	"A"	"Coche"
"7560"	"7560"	"A"	"C"	"Si"	"B"	"Coche"
"7561"	"7561"	"C"	"A"	"No"	"C"	"Cabra"
"7562"	"7562"	"B"	"A"	"No"	"B"	"Cabra"
"7563"	"7563"	"C"	"B"	"No"	"C"	"Coche"
"7564"	"7564"	"C"	"B"	"No"	"C"	"Cabra"
"7565"	"7565"	"C"	"A"	"Si"	"B"	"Coche"
"7566"	"7566"	"B"	"A"	"No"	"B"	"Cabra"
"7567"	"7567"	"A"	"C"	"No"	"A"	"Coche"
"7568"	"7568"	"A"	"C"	"Si"	"B"	"Coche"
"7569"	"7569"	"C"	"A"	"Si"	"B"	"Coche"
"7570"	"7570"	"A"	"B"	"No"	"A"	"Cabra"
"7571"	"7571"	"B"	"A"	"No"	"B"	"Cabra"
"7572"	"7572"	"A"	"B"	"Si"	"C"	"Coche"
"7573"	"7573"	"A"	"C"	"Si"	"B"	"Coche"
"7574"	"7574"	"A"	"B"	"No"	"A"	"Coche"
"7575"	"7575"	"C"	"A"	"Si"	"B"	"Cabra"
"7576"	"7576"	"C"	"B"	"Si"	"A"	"Coche"
"7577"	"7577"	"A"	"C"	"Si"	"B"	"Coche"
"7578"	"7578"	"B"	"C"	"Si"	"A"	"Coche"
"7579"	"7579"	"A"	"C"	"Si"	"B"	"Coche"
"7580"	"7580"	"B"	"C"	"Si"	"A"	"Coche"
"7581"	"7581"	"A"	"B"	"No"	"A"	"Cabra"
"7582"	"7582"	"A"	"C"	"Si"	"B"	"Cabra"
"7583"	"7583"	"B"	"C"	"Si"	"A"	"Coche"
"7584"	"7584"	"A"	"C"	"Si"	"B"	"Coche"
"7585"	"7585"	"A"	"C"	"No"	"A"	"Cabra"
"7586"	"7586"	"B"	"A"	"Si"	"C"	"Coche"
"7587"	"7587"	"A"	"B"	"No"	"A"	"Cabra"
"7588"	"7588"	"C"	"B"	"Si"	"A"	"Coche"
"7589"	"7589"	"A"	"C"	"No"	"A"	"Cabra"
"7590"	"7590"	"A"	"B"	"Si"	"C"	"Coche"
"7591"	"7591"	"C"	"A"	"No"	"C"	"Coche"
"7592"	"7592"	"A"	"C"	"Si"	"B"	"Coche"
"7593"	"7593"	"C"	"B"	"No"	"C"	"Coche"
"7594"	"7594"	"C"	"A"	"Si"	"B"	"Cabra"
"7595"	"7595"	"C"	"A"	"Si"	"B"	"Coche"
"7596"	"7596"	"B"	"C"	"Si"	"A"	"Coche"
"7597"	"7597"	"A"	"B"	"Si"	"C"	"Coche"
"7598"	"7598"	"A"	"B"	"No"	"A"	"Coche"
"7599"	"7599"	"A"	"B"	"Si"	"C"	"Coche"
"7600"	"7600"	"C"	"A"	"No"	"C"	"Coche"
"7601"	"7601"	"B"	"C"	"No"	"B"	"Cabra"
"7602"	"7602"	"C"	"B"	"No"	"C"	"Cabra"
"7603"	"7603"	"A"	"B"	"Si"	"C"	"Coche"
"7604"	"7604"	"B"	"C"	"Si"	"A"	"Coche"
"7605"	"7605"	"A"	"C"	"Si"	"B"	"Coche"
"7606"	"7606"	"C"	"B"	"Si"	"A"	"Coche"
"7607"	"7607"	"B"	"A"	"No"	"B"	"Cabra"
"7608"	"7608"	"A"	"C"	"No"	"A"	"Cabra"
"7609"	"7609"	"B"	"C"	"Si"	"A"	"Cabra"
"7610"	"7610"	"A"	"C"	"No"	"A"	"Cabra"
"7611"	"7611"	"A"	"B"	"No"	"A"	"Coche"
"7612"	"7612"	"A"	"B"	"No"	"A"	"Coche"
"7613"	"7613"	"C"	"B"	"No"	"C"	"Cabra"
"7614"	"7614"	"A"	"B"	"Si"	"C"	"Cabra"
"7615"	"7615"	"C"	"A"	"No"	"C"	"Cabra"
"7616"	"7616"	"B"	"A"	"No"	"B"	"Coche"
"7617"	"7617"	"C"	"B"	"No"	"C"	"Cabra"
"7618"	"7618"	"B"	"C"	"No"	"B"	"Coche"
"7619"	"7619"	"C"	"B"	"No"	"C"	"Cabra"
"7620"	"7620"	"C"	"B"	"Si"	"A"	"Cabra"
"7621"	"7621"	"A"	"C"	"Si"	"B"	"Coche"
"7622"	"7622"	"A"	"B"	"No"	"A"	"Cabra"
"7623"	"7623"	"C"	"B"	"No"	"C"	"Cabra"
"7624"	"7624"	"B"	"A"	"Si"	"C"	"Cabra"
"7625"	"7625"	"B"	"A"	"Si"	"C"	"Coche"
"7626"	"7626"	"C"	"B"	"Si"	"A"	"Coche"
"7627"	"7627"	"C"	"B"	"No"	"C"	"Coche"
"7628"	"7628"	"C"	"B"	"No"	"C"	"Cabra"
"7629"	"7629"	"C"	"A"	"Si"	"B"	"Cabra"
"7630"	"7630"	"A"	"C"	"Si"	"B"	"Coche"
"7631"	"7631"	"B"	"C"	"No"	"B"	"Cabra"
"7632"	"7632"	"C"	"B"	"Si"	"A"	"Coche"
"7633"	"7633"	"B"	"A"	"Si"	"C"	"Coche"
"7634"	"7634"	"C"	"A"	"No"	"C"	"Coche"
"7635"	"7635"	"A"	"B"	"No"	"A"	"Cabra"
"7636"	"7636"	"C"	"A"	"Si"	"B"	"Coche"
"7637"	"7637"	"B"	"A"	"Si"	"C"	"Cabra"
"7638"	"7638"	"B"	"A"	"Si"	"C"	"Coche"
"7639"	"7639"	"C"	"A"	"No"	"C"	"Coche"
"7640"	"7640"	"C"	"B"	"Si"	"A"	"Coche"
"7641"	"7641"	"B"	"A"	"Si"	"C"	"Cabra"
"7642"	"7642"	"B"	"A"	"No"	"B"	"Coche"
"7643"	"7643"	"B"	"C"	"Si"	"A"	"Coche"
"7644"	"7644"	"B"	"C"	"Si"	"A"	"Cabra"
"7645"	"7645"	"C"	"A"	"Si"	"B"	"Coche"
"7646"	"7646"	"B"	"C"	"Si"	"A"	"Coche"
"7647"	"7647"	"C"	"A"	"No"	"C"	"Cabra"
"7648"	"7648"	"A"	"B"	"Si"	"C"	"Cabra"
"7649"	"7649"	"B"	"A"	"No"	"B"	"Cabra"
"7650"	"7650"	"B"	"C"	"Si"	"A"	"Coche"
"7651"	"7651"	"C"	"A"	"Si"	"B"	"Coche"
"7652"	"7652"	"C"	"A"	"No"	"C"	"Cabra"
"7653"	"7653"	"A"	"B"	"Si"	"C"	"Coche"
"7654"	"7654"	"A"	"C"	"Si"	"B"	"Coche"
"7655"	"7655"	"B"	"A"	"Si"	"C"	"Cabra"
"7656"	"7656"	"C"	"B"	"No"	"C"	"Cabra"
"7657"	"7657"	"B"	"A"	"Si"	"C"	"Coche"
"7658"	"7658"	"A"	"C"	"Si"	"B"	"Coche"
"7659"	"7659"	"C"	"A"	"No"	"C"	"Cabra"
"7660"	"7660"	"A"	"C"	"No"	"A"	"Cabra"
"7661"	"7661"	"A"	"B"	"No"	"A"	"Cabra"
"7662"	"7662"	"C"	"A"	"No"	"C"	"Cabra"
"7663"	"7663"	"C"	"B"	"Si"	"A"	"Coche"
"7664"	"7664"	"A"	"B"	"No"	"A"	"Coche"
"7665"	"7665"	"A"	"B"	"Si"	"C"	"Coche"
"7666"	"7666"	"B"	"C"	"No"	"B"	"Cabra"
"7667"	"7667"	"B"	"A"	"No"	"B"	"Cabra"
"7668"	"7668"	"C"	"B"	"Si"	"A"	"Coche"
"7669"	"7669"	"B"	"A"	"Si"	"C"	"Coche"
"7670"	"7670"	"A"	"C"	"Si"	"B"	"Cabra"
"7671"	"7671"	"A"	"B"	"Si"	"C"	"Cabra"
"7672"	"7672"	"B"	"C"	"No"	"B"	"Cabra"
"7673"	"7673"	"B"	"C"	"Si"	"A"	"Coche"
"7674"	"7674"	"C"	"B"	"No"	"C"	"Cabra"
"7675"	"7675"	"B"	"C"	"No"	"B"	"Cabra"
"7676"	"7676"	"C"	"A"	"Si"	"B"	"Cabra"
"7677"	"7677"	"C"	"A"	"No"	"C"	"Cabra"
"7678"	"7678"	"A"	"C"	"Si"	"B"	"Cabra"
"7679"	"7679"	"B"	"C"	"Si"	"A"	"Coche"
"7680"	"7680"	"A"	"C"	"Si"	"B"	"Coche"
"7681"	"7681"	"C"	"A"	"Si"	"B"	"Coche"
"7682"	"7682"	"B"	"A"	"Si"	"C"	"Coche"
"7683"	"7683"	"B"	"C"	"No"	"B"	"Cabra"
"7684"	"7684"	"B"	"A"	"Si"	"C"	"Coche"
"7685"	"7685"	"A"	"B"	"Si"	"C"	"Coche"
"7686"	"7686"	"A"	"B"	"No"	"A"	"Coche"
"7687"	"7687"	"C"	"B"	"Si"	"A"	"Coche"
"7688"	"7688"	"A"	"B"	"Si"	"C"	"Cabra"
"7689"	"7689"	"C"	"A"	"Si"	"B"	"Coche"
"7690"	"7690"	"A"	"C"	"Si"	"B"	"Coche"
"7691"	"7691"	"A"	"B"	"Si"	"C"	"Coche"
"7692"	"7692"	"A"	"B"	"Si"	"C"	"Coche"
"7693"	"7693"	"B"	"A"	"No"	"B"	"Coche"
"7694"	"7694"	"B"	"A"	"Si"	"C"	"Coche"
"7695"	"7695"	"A"	"B"	"No"	"A"	"Coche"
"7696"	"7696"	"B"	"A"	"Si"	"C"	"Coche"
"7697"	"7697"	"B"	"C"	"No"	"B"	"Cabra"
"7698"	"7698"	"A"	"C"	"Si"	"B"	"Coche"
"7699"	"7699"	"A"	"B"	"Si"	"C"	"Cabra"
"7700"	"7700"	"A"	"B"	"No"	"A"	"Coche"
"7701"	"7701"	"C"	"A"	"Si"	"B"	"Cabra"
"7702"	"7702"	"B"	"A"	"Si"	"C"	"Coche"
"7703"	"7703"	"B"	"C"	"Si"	"A"	"Coche"
"7704"	"7704"	"C"	"B"	"No"	"C"	"Cabra"
"7705"	"7705"	"A"	"C"	"Si"	"B"	"Coche"
"7706"	"7706"	"C"	"B"	"Si"	"A"	"Cabra"
"7707"	"7707"	"A"	"B"	"No"	"A"	"Cabra"
"7708"	"7708"	"B"	"A"	"Si"	"C"	"Coche"
"7709"	"7709"	"B"	"C"	"No"	"B"	"Cabra"
"7710"	"7710"	"A"	"B"	"Si"	"C"	"Coche"
"7711"	"7711"	"C"	"B"	"No"	"C"	"Coche"
"7712"	"7712"	"B"	"A"	"Si"	"C"	"Coche"
"7713"	"7713"	"B"	"C"	"No"	"B"	"Coche"
"7714"	"7714"	"C"	"B"	"No"	"C"	"Cabra"
"7715"	"7715"	"A"	"B"	"Si"	"C"	"Cabra"
"7716"	"7716"	"B"	"C"	"No"	"B"	"Cabra"
"7717"	"7717"	"A"	"B"	"No"	"A"	"Cabra"
"7718"	"7718"	"C"	"B"	"No"	"C"	"Coche"
"7719"	"7719"	"B"	"A"	"Si"	"C"	"Cabra"
"7720"	"7720"	"B"	"A"	"Si"	"C"	"Coche"
"7721"	"7721"	"C"	"B"	"Si"	"A"	"Cabra"
"7722"	"7722"	"B"	"A"	"Si"	"C"	"Coche"
"7723"	"7723"	"A"	"C"	"No"	"A"	"Coche"
"7724"	"7724"	"B"	"C"	"No"	"B"	"Cabra"
"7725"	"7725"	"B"	"C"	"No"	"B"	"Cabra"
"7726"	"7726"	"A"	"B"	"Si"	"C"	"Coche"
"7727"	"7727"	"A"	"C"	"Si"	"B"	"Cabra"
"7728"	"7728"	"B"	"C"	"No"	"B"	"Coche"
"7729"	"7729"	"B"	"A"	"Si"	"C"	"Coche"
"7730"	"7730"	"B"	"A"	"No"	"B"	"Coche"
"7731"	"7731"	"A"	"C"	"Si"	"B"	"Coche"
"7732"	"7732"	"A"	"C"	"Si"	"B"	"Coche"
"7733"	"7733"	"B"	"C"	"No"	"B"	"Coche"
"7734"	"7734"	"C"	"A"	"Si"	"B"	"Coche"
"7735"	"7735"	"B"	"C"	"Si"	"A"	"Coche"
"7736"	"7736"	"B"	"C"	"No"	"B"	"Cabra"
"7737"	"7737"	"C"	"B"	"Si"	"A"	"Coche"
"7738"	"7738"	"C"	"B"	"No"	"C"	"Cabra"
"7739"	"7739"	"B"	"A"	"No"	"B"	"Coche"
"7740"	"7740"	"B"	"A"	"No"	"B"	"Cabra"
"7741"	"7741"	"A"	"C"	"Si"	"B"	"Coche"
"7742"	"7742"	"B"	"C"	"Si"	"A"	"Cabra"
"7743"	"7743"	"A"	"B"	"No"	"A"	"Coche"
"7744"	"7744"	"A"	"C"	"No"	"A"	"Cabra"
"7745"	"7745"	"C"	"B"	"Si"	"A"	"Cabra"
"7746"	"7746"	"B"	"A"	"Si"	"C"	"Coche"
"7747"	"7747"	"C"	"A"	"Si"	"B"	"Coche"
"7748"	"7748"	"C"	"A"	"No"	"C"	"Cabra"
"7749"	"7749"	"A"	"C"	"Si"	"B"	"Cabra"
"7750"	"7750"	"C"	"B"	"No"	"C"	"Cabra"
"7751"	"7751"	"A"	"B"	"No"	"A"	"Coche"
"7752"	"7752"	"A"	"C"	"No"	"A"	"Cabra"
"7753"	"7753"	"A"	"B"	"Si"	"C"	"Coche"
"7754"	"7754"	"C"	"A"	"Si"	"B"	"Coche"
"7755"	"7755"	"A"	"B"	"No"	"A"	"Coche"
"7756"	"7756"	"A"	"B"	"Si"	"C"	"Cabra"
"7757"	"7757"	"C"	"B"	"Si"	"A"	"Cabra"
"7758"	"7758"	"B"	"A"	"No"	"B"	"Coche"
"7759"	"7759"	"A"	"C"	"No"	"A"	"Coche"
"7760"	"7760"	"A"	"B"	"Si"	"C"	"Cabra"
"7761"	"7761"	"C"	"B"	"No"	"C"	"Coche"
"7762"	"7762"	"B"	"C"	"No"	"B"	"Coche"
"7763"	"7763"	"C"	"B"	"No"	"C"	"Coche"
"7764"	"7764"	"B"	"C"	"Si"	"A"	"Coche"
"7765"	"7765"	"C"	"B"	"No"	"C"	"Coche"
"7766"	"7766"	"C"	"A"	"No"	"C"	"Cabra"
"7767"	"7767"	"C"	"B"	"Si"	"A"	"Coche"
"7768"	"7768"	"C"	"B"	"No"	"C"	"Cabra"
"7769"	"7769"	"B"	"A"	"No"	"B"	"Coche"
"7770"	"7770"	"B"	"A"	"Si"	"C"	"Coche"
"7771"	"7771"	"B"	"C"	"Si"	"A"	"Coche"
"7772"	"7772"	"A"	"B"	"Si"	"C"	"Cabra"
"7773"	"7773"	"C"	"B"	"Si"	"A"	"Coche"
"7774"	"7774"	"C"	"A"	"No"	"C"	"Coche"
"7775"	"7775"	"C"	"A"	"Si"	"B"	"Coche"
"7776"	"7776"	"A"	"C"	"No"	"A"	"Cabra"
"7777"	"7777"	"C"	"A"	"No"	"C"	"Coche"
"7778"	"7778"	"A"	"B"	"No"	"A"	"Cabra"
"7779"	"7779"	"C"	"A"	"Si"	"B"	"Cabra"
"7780"	"7780"	"B"	"C"	"Si"	"A"	"Coche"
"7781"	"7781"	"B"	"A"	"No"	"B"	"Cabra"
"7782"	"7782"	"A"	"B"	"Si"	"C"	"Coche"
"7783"	"7783"	"C"	"A"	"No"	"C"	"Cabra"
"7784"	"7784"	"A"	"B"	"No"	"A"	"Coche"
"7785"	"7785"	"A"	"B"	"No"	"A"	"Cabra"
"7786"	"7786"	"A"	"C"	"Si"	"B"	"Coche"
"7787"	"7787"	"C"	"B"	"No"	"C"	"Cabra"
"7788"	"7788"	"A"	"B"	"No"	"A"	"Cabra"
"7789"	"7789"	"A"	"C"	"Si"	"B"	"Coche"
"7790"	"7790"	"A"	"B"	"Si"	"C"	"Cabra"
"7791"	"7791"	"A"	"C"	"No"	"A"	"Coche"
"7792"	"7792"	"B"	"A"	"No"	"B"	"Coche"
"7793"	"7793"	"B"	"A"	"Si"	"C"	"Coche"
"7794"	"7794"	"C"	"B"	"Si"	"A"	"Coche"
"7795"	"7795"	"B"	"C"	"No"	"B"	"Cabra"
"7796"	"7796"	"C"	"A"	"No"	"C"	"Coche"
"7797"	"7797"	"B"	"A"	"No"	"B"	"Coche"
"7798"	"7798"	"A"	"B"	"Si"	"C"	"Coche"
"7799"	"7799"	"C"	"A"	"Si"	"B"	"Coche"
"7800"	"7800"	"C"	"B"	"No"	"C"	"Cabra"
"7801"	"7801"	"B"	"A"	"Si"	"C"	"Coche"
"7802"	"7802"	"B"	"C"	"No"	"B"	"Cabra"
"7803"	"7803"	"C"	"B"	"No"	"C"	"Cabra"
"7804"	"7804"	"B"	"A"	"Si"	"C"	"Coche"
"7805"	"7805"	"C"	"B"	"No"	"C"	"Cabra"
"7806"	"7806"	"B"	"C"	"Si"	"A"	"Cabra"
"7807"	"7807"	"C"	"B"	"Si"	"A"	"Coche"
"7808"	"7808"	"B"	"C"	"Si"	"A"	"Coche"
"7809"	"7809"	"B"	"A"	"No"	"B"	"Cabra"
"7810"	"7810"	"C"	"A"	"Si"	"B"	"Coche"
"7811"	"7811"	"C"	"B"	"No"	"C"	"Coche"
"7812"	"7812"	"A"	"B"	"Si"	"C"	"Coche"
"7813"	"7813"	"C"	"B"	"No"	"C"	"Cabra"
"7814"	"7814"	"A"	"B"	"Si"	"C"	"Coche"
"7815"	"7815"	"C"	"A"	"No"	"C"	"Cabra"
"7816"	"7816"	"C"	"A"	"Si"	"B"	"Coche"
"7817"	"7817"	"B"	"A"	"No"	"B"	"Cabra"
"7818"	"7818"	"A"	"B"	"No"	"A"	"Cabra"
"7819"	"7819"	"B"	"A"	"No"	"B"	"Cabra"
"7820"	"7820"	"C"	"A"	"No"	"C"	"Cabra"
"7821"	"7821"	"B"	"C"	"Si"	"A"	"Coche"
"7822"	"7822"	"A"	"C"	"No"	"A"	"Cabra"
"7823"	"7823"	"C"	"B"	"No"	"C"	"Coche"
"7824"	"7824"	"B"	"C"	"Si"	"A"	"Coche"
"7825"	"7825"	"C"	"A"	"Si"	"B"	"Cabra"
"7826"	"7826"	"A"	"C"	"Si"	"B"	"Coche"
"7827"	"7827"	"C"	"A"	"Si"	"B"	"Cabra"
"7828"	"7828"	"C"	"A"	"Si"	"B"	"Coche"
"7829"	"7829"	"C"	"B"	"Si"	"A"	"Cabra"
"7830"	"7830"	"B"	"A"	"Si"	"C"	"Coche"
"7831"	"7831"	"A"	"C"	"Si"	"B"	"Cabra"
"7832"	"7832"	"A"	"B"	"No"	"A"	"Cabra"
"7833"	"7833"	"C"	"B"	"No"	"C"	"Cabra"
"7834"	"7834"	"C"	"B"	"No"	"C"	"Coche"
"7835"	"7835"	"B"	"A"	"No"	"B"	"Cabra"
"7836"	"7836"	"C"	"A"	"Si"	"B"	"Cabra"
"7837"	"7837"	"A"	"B"	"Si"	"C"	"Coche"
"7838"	"7838"	"A"	"B"	"No"	"A"	"Coche"
"7839"	"7839"	"B"	"C"	"Si"	"A"	"Coche"
"7840"	"7840"	"C"	"A"	"No"	"C"	"Coche"
"7841"	"7841"	"A"	"B"	"Si"	"C"	"Coche"
"7842"	"7842"	"A"	"B"	"No"	"A"	"Cabra"
"7843"	"7843"	"A"	"C"	"Si"	"B"	"Coche"
"7844"	"7844"	"A"	"C"	"Si"	"B"	"Cabra"
"7845"	"7845"	"B"	"C"	"No"	"B"	"Coche"
"7846"	"7846"	"C"	"B"	"No"	"C"	"Coche"
"7847"	"7847"	"A"	"C"	"No"	"A"	"Cabra"
"7848"	"7848"	"B"	"C"	"Si"	"A"	"Coche"
"7849"	"7849"	"A"	"C"	"No"	"A"	"Coche"
"7850"	"7850"	"A"	"C"	"Si"	"B"	"Cabra"
"7851"	"7851"	"A"	"B"	"Si"	"C"	"Cabra"
"7852"	"7852"	"A"	"B"	"No"	"A"	"Cabra"
"7853"	"7853"	"A"	"B"	"Si"	"C"	"Coche"
"7854"	"7854"	"C"	"A"	"No"	"C"	"Cabra"
"7855"	"7855"	"A"	"C"	"No"	"A"	"Cabra"
"7856"	"7856"	"B"	"C"	"Si"	"A"	"Coche"
"7857"	"7857"	"C"	"B"	"No"	"C"	"Cabra"
"7858"	"7858"	"A"	"C"	"No"	"A"	"Coche"
"7859"	"7859"	"C"	"B"	"Si"	"A"	"Cabra"
"7860"	"7860"	"C"	"B"	"No"	"C"	"Coche"
"7861"	"7861"	"B"	"A"	"No"	"B"	"Coche"
"7862"	"7862"	"B"	"C"	"Si"	"A"	"Coche"
"7863"	"7863"	"C"	"B"	"No"	"C"	"Cabra"
"7864"	"7864"	"B"	"C"	"Si"	"A"	"Cabra"
"7865"	"7865"	"B"	"C"	"No"	"B"	"Cabra"
"7866"	"7866"	"C"	"A"	"Si"	"B"	"Cabra"
"7867"	"7867"	"A"	"C"	"Si"	"B"	"Coche"
"7868"	"7868"	"B"	"A"	"Si"	"C"	"Cabra"
"7869"	"7869"	"B"	"C"	"No"	"B"	"Cabra"
"7870"	"7870"	"B"	"A"	"Si"	"C"	"Coche"
"7871"	"7871"	"B"	"C"	"No"	"B"	"Cabra"
"7872"	"7872"	"A"	"C"	"Si"	"B"	"Coche"
"7873"	"7873"	"A"	"B"	"No"	"A"	"Coche"
"7874"	"7874"	"C"	"B"	"Si"	"A"	"Coche"
"7875"	"7875"	"C"	"B"	"Si"	"A"	"Coche"
"7876"	"7876"	"B"	"C"	"Si"	"A"	"Coche"
"7877"	"7877"	"B"	"A"	"Si"	"C"	"Cabra"
"7878"	"7878"	"C"	"A"	"No"	"C"	"Coche"
"7879"	"7879"	"C"	"A"	"No"	"C"	"Coche"
"7880"	"7880"	"C"	"B"	"Si"	"A"	"Coche"
"7881"	"7881"	"C"	"B"	"No"	"C"	"Coche"
"7882"	"7882"	"C"	"A"	"No"	"C"	"Coche"
"7883"	"7883"	"A"	"C"	"Si"	"B"	"Coche"
"7884"	"7884"	"A"	"B"	"No"	"A"	"Coche"
"7885"	"7885"	"B"	"A"	"No"	"B"	"Cabra"
"7886"	"7886"	"B"	"C"	"Si"	"A"	"Cabra"
"7887"	"7887"	"C"	"B"	"Si"	"A"	"Cabra"
"7888"	"7888"	"C"	"B"	"Si"	"A"	"Cabra"
"7889"	"7889"	"B"	"A"	"No"	"B"	"Cabra"
"7890"	"7890"	"B"	"C"	"No"	"B"	"Coche"
"7891"	"7891"	"B"	"A"	"Si"	"C"	"Coche"
"7892"	"7892"	"C"	"A"	"No"	"C"	"Cabra"
"7893"	"7893"	"B"	"A"	"No"	"B"	"Coche"
"7894"	"7894"	"B"	"A"	"No"	"B"	"Cabra"
"7895"	"7895"	"C"	"A"	"Si"	"B"	"Cabra"
"7896"	"7896"	"A"	"C"	"No"	"A"	"Coche"
"7897"	"7897"	"A"	"C"	"No"	"A"	"Coche"
"7898"	"7898"	"C"	"B"	"No"	"C"	"Cabra"
"7899"	"7899"	"A"	"B"	"Si"	"C"	"Coche"
"7900"	"7900"	"C"	"A"	"No"	"C"	"Cabra"
"7901"	"7901"	"B"	"C"	"No"	"B"	"Cabra"
"7902"	"7902"	"A"	"B"	"Si"	"C"	"Cabra"
"7903"	"7903"	"C"	"A"	"No"	"C"	"Cabra"
"7904"	"7904"	"A"	"C"	"No"	"A"	"Cabra"
"7905"	"7905"	"C"	"B"	"No"	"C"	"Cabra"
"7906"	"7906"	"A"	"B"	"No"	"A"	"Coche"
"7907"	"7907"	"B"	"A"	"Si"	"C"	"Coche"
"7908"	"7908"	"B"	"C"	"Si"	"A"	"Cabra"
"7909"	"7909"	"C"	"B"	"Si"	"A"	"Cabra"
"7910"	"7910"	"C"	"A"	"No"	"C"	"Cabra"
"7911"	"7911"	"B"	"C"	"No"	"B"	"Coche"
"7912"	"7912"	"C"	"A"	"No"	"C"	"Coche"
"7913"	"7913"	"A"	"B"	"No"	"A"	"Cabra"
"7914"	"7914"	"A"	"B"	"Si"	"C"	"Coche"
"7915"	"7915"	"B"	"A"	"No"	"B"	"Cabra"
"7916"	"7916"	"B"	"C"	"No"	"B"	"Cabra"
"7917"	"7917"	"B"	"C"	"No"	"B"	"Cabra"
"7918"	"7918"	"C"	"B"	"Si"	"A"	"Coche"
"7919"	"7919"	"B"	"C"	"Si"	"A"	"Cabra"
"7920"	"7920"	"B"	"A"	"No"	"B"	"Cabra"
"7921"	"7921"	"B"	"C"	"No"	"B"	"Cabra"
"7922"	"7922"	"B"	"C"	"Si"	"A"	"Cabra"
"7923"	"7923"	"B"	"A"	"Si"	"C"	"Coche"
